state,school_year,sy_end,page_url,file_url_or_steps,file_format,statewide_file,district_level,black_rows,hispanic_rows,white_rows,subgroup_evidence,proficiency_label,proficient_levels,suppression,hs_test_math,hs_test_rla,hs_grade,test_replacement_2022_2025,replacement_source,usable,notes
CO,2022-23,2023,https://ed.cde.state.co.us/fs/pages/2240,'2023 PSAT and SAT Math District and School Achievement Results Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/a822670f-72e8-4e57-b302-7958750ebec7 ; 'Reading and Writing ... Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/6f97f053-6339-48ad-94eb-6e569f137bf9,XLS/XLSX,yes,yes (district and school),expected,expected,expected,File titles 'District and School Achievement Results Disaggregated by Subgroups'; subgroup list not viewed,Met or exceeded the state's college readiness benchmark (Chalkbeat 2024 description of CDE public results),Met or exceeded benchmark (single cut),'--' = group too small to display (SchoolView note); numeric threshold not stated on the page,SAT Math (grade 11); PSAT grades 9-10,SAT Reading and Writing (grade 11); PSAT grades 9-10,11 (SAT); PSAT 9 and 10 in the same files,none,https://www.cde.state.co.us/communications/newsrelease-collegeboardrecommended ; https://www.cde.state.co.us/communications/news-release-91124-september-sbe ; https://www.chalkbeat.org/colorado/2024/07/02/colorado-preliminary-state-tests-sat-scores-concern-officials/,yes (single-cut benchmark share; flag 2024 digital transition),CMAS ELA/math cover grades 3-8 only. Benchmark definition and n-size to be read from the file's notes.
CO,2023-24,2024,https://ed.cde.state.co.us/fs/pages/2240,'2024 PSAT and SAT Math District and School Achievement Results Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/f7ab5f44-337a-4294-a0ee-9fa1b50b0aa1 ; 'Reading and Writing ... Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/8b049469-cb94-4852-be47-881492eec491,XLS/XLSX,yes,yes (district and school),expected,expected,expected,File titles 'District and School Achievement Results Disaggregated by Subgroups'; subgroup list not viewed,Met or exceeded the state's college readiness benchmark (Chalkbeat 2024 description of CDE public results),Met or exceeded benchmark (single cut),'--' = group too small to display (SchoolView note); numeric threshold not stated on the page,SAT Math (grade 11); PSAT grades 9-10,SAT Reading and Writing (grade 11); PSAT grades 9-10,11 (SAT); PSAT 9 and 10 in the same files,"2024: paper SAT/PSAT 10 replaced by the digital SAT Suite (new items, content shifts; CDE attributes part of the 2024 math drop to the test change; SBE adjusted digital SAT math cut scores for graduation guidelines); PSAT 8/9 in grade 9 per 2024-25 layout",https://www.cde.state.co.us/communications/newsrelease-collegeboardrecommended ; https://www.cde.state.co.us/communications/news-release-91124-september-sbe ; https://www.chalkbeat.org/colorado/2024/07/02/colorado-preliminary-state-tests-sat-scores-concern-officials/,yes (single-cut benchmark share; flag 2024 digital transition),CMAS ELA/math cover grades 3-8 only. Benchmark definition and n-size to be read from the file's notes.
CO,2024-25,2025,https://ed.cde.state.co.us/fs/pages/2240,'2025 PSAT and SAT Math District and School Achievement Results Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/674e0eda-a614-4d9e-819a-1473c2a2675f ; 'Reading and Writing ... Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/9d0b0a64-b9e0-48a0-adda-927a3e80bee1,XLS/XLSX,yes,yes (district and school),expected,expected,expected,File titles 'District and School Achievement Results Disaggregated by Subgroups'; subgroup list not viewed,Met or exceeded the state's college readiness benchmark (Chalkbeat 2024 description of CDE public results),Met or exceeded benchmark (single cut),'--' = group too small to display (SchoolView note); numeric threshold not stated on the page,SAT Math (grade 11); PSAT grades 9-10,SAT Reading and Writing (grade 11); PSAT grades 9-10,11 (SAT); PSAT 9 and 10 in the same files,none,https://www.cde.state.co.us/communications/newsrelease-collegeboardrecommended ; https://www.cde.state.co.us/communications/news-release-91124-september-sbe ; https://www.chalkbeat.org/colorado/2024/07/02/colorado-preliminary-state-tests-sat-scores-concern-officials/,yes (single-cut benchmark share; flag 2024 digital transition),CMAS ELA/math cover grades 3-8 only. Benchmark definition and n-size to be read from the file's notes.
CT,2021-22,2022,https://public-edsight.ct.gov/performance/connecticut-school-day-sat,"EdSight 'Connecticut SAT School Day' report (SAS stored process CTSchoolDaySATReport_SiteCore): Year=2021-22, District='All Districts', Subject=ELA or Math, Filter By='Race/Ethnicity', Submit, then 'Export .csv file'",CSV export from interactive report,"yes (export, not a posted static file)",yes ('All Districts' option),expected,expected,expected,"Report filter options seen: All Students, Race/Ethnicity, Gender, SWD, FRL (2- and 3-level), EL, High Needs, Homeless, Foster Care, Military Family; race category values not displayed",Percentage Level 3 or 4 (Met or Exceeded); also Average Score,Level 3 + Level 4,"CSDE rules: counts <=5 suppressed with complementary suppression; statistic suppressed if its count is suppressed, numerator <=5, or denominator < 20 (inequality symbol garbled in PDF text extraction; read as <=5)",Connecticut SAT School Day Math,Connecticut SAT School Day Reading and Writing (ELA),11,none,https://portal.ct.gov/-/media/SDE/Student-Assessment/SAT/2324-SDY-896-Digital-SAT-School-Day-Student-Guide-ADA.pdf ; https://portal.ct.gov/sde/student-assessment/sat/connecticut-sat-school-day,yes (via export),"Year list in report: 2025-26 back to 2021-22, then 2018-19 and earlier. Smarter Balanced covers grades 3-8 only. Suppression rules: https://edsight.ct.gov/relatedreports/BDCRE%20Data%20Suppression%20Rules.pdf"
CT,2022-23,2023,https://public-edsight.ct.gov/performance/connecticut-school-day-sat,"EdSight 'Connecticut SAT School Day' report (SAS stored process CTSchoolDaySATReport_SiteCore): Year=2022-23, District='All Districts', Subject=ELA or Math, Filter By='Race/Ethnicity', Submit, then 'Export .csv file'",CSV export from interactive report,"yes (export, not a posted static file)",yes ('All Districts' option),expected,expected,expected,"Report filter options seen: All Students, Race/Ethnicity, Gender, SWD, FRL (2- and 3-level), EL, High Needs, Homeless, Foster Care, Military Family; race category values not displayed",Percentage Level 3 or 4 (Met or Exceeded); also Average Score,Level 3 + Level 4,"CSDE rules: counts <=5 suppressed with complementary suppression; statistic suppressed if its count is suppressed, numerator <=5, or denominator < 20 (inequality symbol garbled in PDF text extraction; read as <=5)",Connecticut SAT School Day Math,Connecticut SAT School Day Reading and Writing (ELA),11,none,https://portal.ct.gov/-/media/SDE/Student-Assessment/SAT/2324-SDY-896-Digital-SAT-School-Day-Student-Guide-ADA.pdf ; https://portal.ct.gov/sde/student-assessment/sat/connecticut-sat-school-day,yes (via export),"Year list in report: 2025-26 back to 2021-22, then 2018-19 and earlier. Smarter Balanced covers grades 3-8 only. Suppression rules: https://edsight.ct.gov/relatedreports/BDCRE%20Data%20Suppression%20Rules.pdf"
CT,2023-24,2024,https://public-edsight.ct.gov/performance/connecticut-school-day-sat,"EdSight 'Connecticut SAT School Day' report (SAS stored process CTSchoolDaySATReport_SiteCore): Year=2023-24, District='All Districts', Subject=ELA or Math, Filter By='Race/Ethnicity', Submit, then 'Export .csv file'",CSV export from interactive report,"yes (export, not a posted static file)",yes ('All Districts' option),expected,expected,expected,"Report filter options seen: All Students, Race/Ethnicity, Gender, SWD, FRL (2- and 3-level), EL, High Needs, Homeless, Foster Care, Military Family; race category values not displayed",Percentage Level 3 or 4 (Met or Exceeded); also Average Score,Level 3 + Level 4,"CSDE rules: counts <=5 suppressed with complementary suppression; statistic suppressed if its count is suppressed, numerator <=5, or denominator < 20 (inequality symbol garbled in PDF text extraction; read as <=5)",Connecticut SAT School Day Math,Connecticut SAT School Day Reading and Writing (ELA),11,2024: SAT School Day administered digitally (digital SAT: Reading and Writing + Math),https://portal.ct.gov/-/media/SDE/Student-Assessment/SAT/2324-SDY-896-Digital-SAT-School-Day-Student-Guide-ADA.pdf ; https://portal.ct.gov/sde/student-assessment/sat/connecticut-sat-school-day,yes (via export),"Year list in report: 2025-26 back to 2021-22, then 2018-19 and earlier. Smarter Balanced covers grades 3-8 only. Suppression rules: https://edsight.ct.gov/relatedreports/BDCRE%20Data%20Suppression%20Rules.pdf"
CT,2024-25,2025,https://public-edsight.ct.gov/performance/connecticut-school-day-sat,"EdSight 'Connecticut SAT School Day' report (SAS stored process CTSchoolDaySATReport_SiteCore): Year=2024-25, District='All Districts', Subject=ELA or Math, Filter By='Race/Ethnicity', Submit, then 'Export .csv file'",CSV export from interactive report,"yes (export, not a posted static file)",yes ('All Districts' option),expected,expected,expected,"Report filter options seen: All Students, Race/Ethnicity, Gender, SWD, FRL (2- and 3-level), EL, High Needs, Homeless, Foster Care, Military Family; race category values not displayed",Percentage Level 3 or 4 (Met or Exceeded); also Average Score,Level 3 + Level 4,"CSDE rules: counts <=5 suppressed with complementary suppression; statistic suppressed if its count is suppressed, numerator <=5, or denominator < 20 (inequality symbol garbled in PDF text extraction; read as <=5)",Connecticut SAT School Day Math,Connecticut SAT School Day Reading and Writing (ELA),11,none,https://portal.ct.gov/-/media/SDE/Student-Assessment/SAT/2324-SDY-896-Digital-SAT-School-Day-Student-Guide-ADA.pdf ; https://portal.ct.gov/sde/student-assessment/sat/connecticut-sat-school-day,yes (via export),"Year list in report: 2025-26 back to 2021-22, then 2018-19 and earlier. Smarter Balanced covers grades 3-8 only. Suppression rules: https://edsight.ct.gov/relatedreports/BDCRE%20Data%20Suppression%20Rules.pdf"
DE,2021-22,2022,https://data.delaware.gov/Education/Student-Assessment-Performance/ms6b-mt82,"Delaware Open Data 'Student Assessment Performance' > Export CSV, or https://data.delaware.gov/resource/ms6b-mt82.csv with $where schoolyear='2022' AND assessmentname='SAT School-Day (Spring)' AND schoolcode='0' AND districtcode!='0'",CSV (Socrata export/API),yes,yes,yes ('African American'),yes ('Hispanic/Latino'),yes ('White'),"Row counts from a Socrata group-by query (district rows, all genders/special populations/geography, ELA+MATH+ESSAY, every grade value): African American 122 reported/169 redacted; Hispanic/Latino 82/182; White 141/120 (no result values retrieved)",Proficient / PctProficient ('typically considered as 3 or above'),Level 3 and above,"RowStatus REDACTED/REPORTED; DDOE rule: redact when population < 15, or when population >= 15 and cell < 5 or within 5 of the population",SAT School-Day (Spring) MATH,SAT School-Day (Spring) ELA (also ESSAY rows),"11 (rows also for grades 9, 10, 12 and 'All Students')",none,https://education.delaware.gov/wp-content/uploads/digital_de/sat-sd-parents-flyer_final.pdf ; https://reports.collegeboard.org/media/pdf/2024-delaware-sat-suite-of-assessments-annual-report-ADA.pdf,yes (high redaction share for minority district rows),"29 districts with SAT district rows in 2022, 30 in 2023-2025. Metadata description of 'Gender' duplicates 'Grade'."
DE,2022-23,2023,https://data.delaware.gov/Education/Student-Assessment-Performance/ms6b-mt82,"Delaware Open Data 'Student Assessment Performance' > Export CSV, or https://data.delaware.gov/resource/ms6b-mt82.csv with $where schoolyear='2023' AND assessmentname='SAT School-Day (Spring)' AND schoolcode='0' AND districtcode!='0'",CSV (Socrata export/API),yes,yes,yes ('African American'),yes ('Hispanic/Latino'),yes ('White'),"Row counts from a Socrata group-by query (district rows, all genders/special populations/geography, ELA+MATH+ESSAY, every grade value): African American 112/68; Hispanic/Latino 92/82; White 142/32 (no result values retrieved)",Proficient / PctProficient ('typically considered as 3 or above'),Level 3 and above,"RowStatus REDACTED/REPORTED; DDOE rule: redact when population < 15, or when population >= 15 and cell < 5 or within 5 of the population",SAT School-Day (Spring) MATH,SAT School-Day (Spring) ELA (also ESSAY rows),"11 (rows also for grades 9, 10, 12 and 'All Students')",none,https://education.delaware.gov/wp-content/uploads/digital_de/sat-sd-parents-flyer_final.pdf ; https://reports.collegeboard.org/media/pdf/2024-delaware-sat-suite-of-assessments-annual-report-ADA.pdf,yes (high redaction share for minority district rows),"29 districts with SAT district rows in 2022, 30 in 2023-2025. Metadata description of 'Gender' duplicates 'Grade'."
DE,2023-24,2024,https://data.delaware.gov/Education/Student-Assessment-Performance/ms6b-mt82,"Delaware Open Data 'Student Assessment Performance' > Export CSV, or https://data.delaware.gov/resource/ms6b-mt82.csv with $where schoolyear='2024' AND assessmentname='SAT School-Day (Spring)' AND schoolcode='0' AND districtcode!='0'",CSV (Socrata export/API),yes,yes,yes ('African American'),yes ('Hispanic/Latino'),yes ('White'),"Row counts from a Socrata group-by query (district rows, all genders/special populations/geography, ELA+MATH+ESSAY, every grade value): African American 102/78; Hispanic/Latino 92/82; White 140/22 (no result values retrieved)",Proficient / PctProficient ('typically considered as 3 or above'),Level 3 and above,"RowStatus REDACTED/REPORTED; DDOE rule: redact when population < 15, or when population >= 15 and cell < 5 or within 5 of the population",SAT School-Day (Spring) MATH,SAT School-Day (Spring) ELA (also ESSAY rows),"11 (rows also for grades 9, 10, 12 and 'All Students')",2024: SAT School Day moved to the digital SAT,https://education.delaware.gov/wp-content/uploads/digital_de/sat-sd-parents-flyer_final.pdf ; https://reports.collegeboard.org/media/pdf/2024-delaware-sat-suite-of-assessments-annual-report-ADA.pdf,yes (high redaction share for minority district rows),"29 districts with SAT district rows in 2022, 30 in 2023-2025. Metadata description of 'Gender' duplicates 'Grade'."
DE,2024-25,2025,https://data.delaware.gov/Education/Student-Assessment-Performance/ms6b-mt82,"Delaware Open Data 'Student Assessment Performance' > Export CSV, or https://data.delaware.gov/resource/ms6b-mt82.csv with $where schoolyear='2025' AND assessmentname='SAT School-Day (Spring)' AND schoolcode='0' AND districtcode!='0'",CSV (Socrata export/API),yes,yes,yes ('African American'),yes ('Hispanic/Latino'),yes ('White'),"Row counts from a Socrata group-by query (district rows, all genders/special populations/geography, ELA+MATH+ESSAY, every grade value): African American 114/66; Hispanic/Latino 96/78; White 136/44 (no result values retrieved)",Proficient / PctProficient ('typically considered as 3 or above'),Level 3 and above,"RowStatus REDACTED/REPORTED; DDOE rule: redact when population < 15, or when population >= 15 and cell < 5 or within 5 of the population",SAT School-Day (Spring) MATH,SAT School-Day (Spring) ELA (also ESSAY rows),"11 (rows also for grades 9, 10, 12 and 'All Students')",none,https://education.delaware.gov/wp-content/uploads/digital_de/sat-sd-parents-flyer_final.pdf ; https://reports.collegeboard.org/media/pdf/2024-delaware-sat-suite-of-assessments-annual-report-ADA.pdf,yes (high redaction share for minority district rows),"29 districts with SAT district rows in 2022, 30 in 2023-2025. Metadata description of 'Gender' duplicates 'Grade'."
DC,2021-22,2022,https://osse.dc.gov/page/2021-22-parcc-and-msaa-results-and-resources,'2021-22 LEA Level PARCC and MSAA Data [XLS]' in Box folder https://dcgov.app.box.com/v/PARCC-MSAA-Public,XLSX (Box share),yes,yes (LEA = DCPS plus charter LEAs),yes,yes,yes,"Page text: LEA file includes the percentage of students in each LEA meeting or exceeding expectations, broken down at every grade level and for specific groups of students","Level 1 Did Not Yet Meet, 2 Partially Met, 3 Approached, 4 Met, 5 Exceeded Expectations",Level 4 + Level 5,"OSSE policy: denominators < 10 shown as 'n<10'; blurred percentages (e.g. <=10%, >=90%) at extremes; complementary suppression 'DS'; file 'Data Notes' tab","PARCC Algebra I, Geometry (Algebra II also offered)",PARCC ELA I / ELA II,course-based (no single grade),none,https://osse.dc.gov/blog/new-name-same-high-quality-introducing-dc-cape ; https://osse.dc.gov/dccape,yes,"DC is a single SEA; most LEAs are single-school charters, so a 'district' gap is mostly a charter-network gap. School-level files are also posted."
DC,2022-23,2023,https://osse.dc.gov/assessmentresults2023,"'2022-23 LEA Level Statewide Assessment Data': https://app.box.com/s/w3dz0osavcf1x4qenwk9yr4n709go41g (Box name '2022-23 LEA Level PARCC and MSAA Data_9_5.xlsx', 43,457,247 bytes)",XLSX (Box share),yes,yes (LEA = DCPS plus charter LEAs),expected,expected,expected,Page describes LEA-level performance results; file size consistent with subgroup rows; not opened,"Level 1 Did Not Yet Meet, 2 Partially Met, 3 Approached, 4 Met, 5 Exceeded Expectations",Level 4 + Level 5,"OSSE policy: denominators < 10 shown as 'n<10'; blurred percentages (e.g. <=10%, >=90%) at extremes; complementary suppression 'DS'; file 'Data Notes' tab","PARCC Algebra I, Geometry (Algebra II also offered)",PARCC ELA I / ELA II,course-based (no single grade),none,https://osse.dc.gov/blog/new-name-same-high-quality-introducing-dc-cape ; https://osse.dc.gov/dccape,probable,"DC is a single SEA; most LEAs are single-school charters, so a 'district' gap is mostly a charter-network gap. School-level files are also posted."
DC,2023-24,2024,https://osse.dc.gov/assessmentresults2024,"'2023-24 LEA Level Statewide Assessment Data': https://app.box.com/s/x3026w17o4pmrbxjut2io5t51168b5y2 (Box name '2023-24 LEA Level DCCAPE and MSAA Data 1.15.2025.xlsx', 22,367,669 bytes)",XLSX (Box share),yes,yes (LEA = DCPS plus charter LEAs),expected,expected,expected,Page describes LEA-level performance results; not opened,"Level 1 Did Not Yet Meet, 2 Partially Met, 3 Approached, 4 Met, 5 Exceeded Expectations",Level 4 + Level 5,"OSSE policy: denominators < 10 shown as 'n<10'; blurred percentages (e.g. <=10%, >=90%) at extremes; complementary suppression 'DS'; file 'Data Notes' tab","DC CAPE Algebra I, Geometry (Algebra II also offered)",DC CAPE ELA I / ELA II,course-based (no single grade),2024: PARCC renamed DC CAPE; OSSE says same blueprints and comparable to prior PARCC results (not a replacement under the rule),https://osse.dc.gov/blog/new-name-same-high-quality-introducing-dc-cape ; https://osse.dc.gov/dccape,probable,"DC is a single SEA; most LEAs are single-school charters, so a 'district' gap is mostly a charter-network gap. School-level files are also posted."
DC,2024-25,2025,https://osse.dc.gov/assessmentresults2025,"'2024-25 LEA Level Statewide Assessment Data' > Overall Results: https://app.box.com/s/a1bx09uvrx0i066n2alof3onbfivboen (Box name '2024-25 Public File LEA Level DCCAPE and MSAA Data 1.xlsx', 2,021,448 bytes)",XLSX (Box share),yes,yes (LEA = DCPS plus charter LEAs),unverified,unverified,unverified,File is about one tenth the size of 2023-24; subgroup rows may be absent; not opened,"Level 1 Did Not Yet Meet, 2 Partially Met, 3 Approached, 4 Met, 5 Exceeded Expectations",Level 4 + Level 5,"OSSE policy: denominators < 10 shown as 'n<10'; blurred percentages (e.g. <=10%, >=90%) at extremes; complementary suppression 'DS'; file 'Data Notes' tab","DC CAPE Algebra I, Geometry (Algebra II also offered)",DC CAPE ELA I / ELA II,course-based (no single grade),none (a DC CAPE 2.0 FAQ dated 12/2025 points to a change after the window),https://osse.dc.gov/blog/new-name-same-high-quality-introducing-dc-cape ; https://osse.dc.gov/dccape,unverified (small file),"DC is a single SEA; most LEAs are single-school charters, so a 'district' gap is mostly a charter-network gap. School-level files are also posted."
FL,2021-22,2022,https://www.fldoe.org/accountability/assessments/k-12-student-assessment/results/2022.stml,"Static Excel files are all students by grade or course ('State and District Scores for All Curriculum Groups', e.g. 2024 grade 10 ELA https://www.fldoe.org/core/fileparse.php/5668/urlt/10ELA10SRDSpring24.xls; EOC 'State Report of Districts'). Subgroups only through Know Your Data > Advanced Reports > 'Assessments - Statewide' (Tableau), https://edudata.fldoe.org/AdvancedReports.html, crosstab download",XLS (all students); Tableau crosstab (subgroups),no subgroup file (all-students XLS only),yes (all students),not in static files,not in static files,not in static files,2022 and 2024 results pages list grade/course district and school files only; Tableau report not opened (scripted reading blocked on edudata.fldoe.org),Achievement Levels 1-5,Level 3 and above,not verified,"FSA Algebra 1 EOC, Geometry EOC",FSA ELA grade 10,ELA grade 10 (grade 9 also tested); math course-based EOC,none,https://www.fldoe.org/accountability/assessments/k-12-student-assessment/best/ ; https://www.fldoe.org/core/fileparse.php/7490/urlt/2022-23-Understanding-B.E.S.T.-Reports.pdf,no static file; possibly via Tableau crosstab (unverified),fldoe.org denies non-browser requests; pages read in Chrome. 2023 and 2025 results pages not read (same series assumed).
FL,2022-23,2023,https://www.fldoe.org/accountability/assessments/k-12-student-assessment/results/2023.stml,"Static Excel files are all students by grade or course ('State and District Scores for All Curriculum Groups', e.g. 2024 grade 10 ELA https://www.fldoe.org/core/fileparse.php/5668/urlt/10ELA10SRDSpring24.xls; EOC 'State Report of Districts'). Subgroups only through Know Your Data > Advanced Reports > 'Assessments - Statewide' (Tableau), https://edudata.fldoe.org/AdvancedReports.html, crosstab download",XLS (all students); Tableau crosstab (subgroups),no subgroup file (all-students XLS only),yes (all students),not in static files,not in static files,not in static files,2022 and 2024 results pages list grade/course district and school files only; Tableau report not opened (scripted reading blocked on edudata.fldoe.org),Achievement Levels 1-5,Level 3 and above,not verified,"B.E.S.T. Algebra 1 EOC, Geometry EOC",FAST ELA Reading grades 9-10 (PM3),ELA grade 10 (grade 9 also tested); math course-based EOC,"2023: FSA replaced by FAST (ELA Reading grades 3-10) and B.E.S.T. EOCs on the B.E.S.T. standards; achievement levels provisional, linked to the 2021-22 scale",https://www.fldoe.org/accountability/assessments/k-12-student-assessment/best/ ; https://www.fldoe.org/core/fileparse.php/7490/urlt/2022-23-Understanding-B.E.S.T.-Reports.pdf,no static file; possibly via Tableau crosstab (unverified),fldoe.org denies non-browser requests; pages read in Chrome. 2023 and 2025 results pages not read (same series assumed).
FL,2023-24,2024,https://www.fldoe.org/accountability/assessments/k-12-student-assessment/results/2024.stml,"Static Excel files are all students by grade or course ('State and District Scores for All Curriculum Groups', e.g. 2024 grade 10 ELA https://www.fldoe.org/core/fileparse.php/5668/urlt/10ELA10SRDSpring24.xls; EOC 'State Report of Districts'). Subgroups only through Know Your Data > Advanced Reports > 'Assessments - Statewide' (Tableau), https://edudata.fldoe.org/AdvancedReports.html, crosstab download",XLS (all students); Tableau crosstab (subgroups),no subgroup file (all-students XLS only),yes (all students),not in static files,not in static files,not in static files,2022 and 2024 results pages list grade/course district and school files only; Tableau report not opened (scripted reading blocked on edudata.fldoe.org),Achievement Levels 1-5,Level 3 and above,not verified,"B.E.S.T. Algebra 1 EOC, Geometry EOC",FAST ELA Reading grades 9-10 (PM3),ELA grade 10 (grade 9 also tested); math course-based EOC,"2024: new FAST/B.E.S.T. reporting scale and cut scores approved by the State Board in fall 2023, used from Winter 2023 / PM2 2023-24 (same test)",https://www.fldoe.org/accountability/assessments/k-12-student-assessment/best/ ; https://www.fldoe.org/core/fileparse.php/7490/urlt/2022-23-Understanding-B.E.S.T.-Reports.pdf,no static file; possibly via Tableau crosstab (unverified),fldoe.org denies non-browser requests; pages read in Chrome. 2023 and 2025 results pages not read (same series assumed).
FL,2024-25,2025,https://www.fldoe.org/accountability/assessments/k-12-student-assessment/results/2025.stml,"Static Excel files are all students by grade or course ('State and District Scores for All Curriculum Groups', e.g. 2024 grade 10 ELA https://www.fldoe.org/core/fileparse.php/5668/urlt/10ELA10SRDSpring24.xls; EOC 'State Report of Districts'). Subgroups only through Know Your Data > Advanced Reports > 'Assessments - Statewide' (Tableau), https://edudata.fldoe.org/AdvancedReports.html, crosstab download",XLS (all students); Tableau crosstab (subgroups),no subgroup file (all-students XLS only),yes (all students),not in static files,not in static files,not in static files,2022 and 2024 results pages list grade/course district and school files only; Tableau report not opened (scripted reading blocked on edudata.fldoe.org),Achievement Levels 1-5,Level 3 and above,not verified,"B.E.S.T. Algebra 1 EOC, Geometry EOC",FAST ELA Reading grades 9-10 (PM3),ELA grade 10 (grade 9 also tested); math course-based EOC,none,https://www.fldoe.org/accountability/assessments/k-12-student-assessment/best/ ; https://www.fldoe.org/core/fileparse.php/7490/urlt/2022-23-Understanding-B.E.S.T.-Reports.pdf,no static file; possibly via Tableau crosstab (unverified),fldoe.org denies non-browser requests; pages read in Chrome. 2023 and 2025 results pages not read (same series assumed).
GA,2021-22,2022,https://goews.georgia.gov/dashboards-data-report-card/downloadable-data,'Georgia Milestones End-of-Course (EOC) Assessments' 2021-22: https://download.gosa.ga.gov/2022/EOC_2022_Dec08_2022.csv (a separate 'EOC (by grade)' series is also listed),CSV,yes,expected (GOSA files carry system and school rows),expected,expected,expected,Page text: 'Number of students tested as well as totals and percentages of performance levels disaggregated by subject area and student subgroups',Beginning / Developing / Proficient / Distinguished Learner,Proficient + Distinguished,"'TFS' (Too Few Students): groups with fewer than 10 students not reported (GOEWS Data Sources, Rules and Definitions)",Georgia Milestones Algebra I EOC,Georgia Milestones American Literature and Composition EOC,course-based EOC,none,https://sites.google.com/g.gcpsk12.org/algebra/georgia-milestone-eoc ; https://www.businesswire.com/news/home/20230815074324/en/ (GaDOE assessment page not reached; verify),yes (district rows to confirm),gosa.georgia.gov now redirects to goews.georgia.gov.
GA,2022-23,2023,https://goews.georgia.gov/dashboards-data-report-card/downloadable-data,'Georgia Milestones End-of-Course (EOC) Assessments' 2022-23: https://download.gosa.ga.gov/2023/EOC_2022-23__GA_TST_AGGR_2023-12-15_18_54_21.csv (a separate 'EOC (by grade)' series is also listed),CSV,yes,expected (GOSA files carry system and school rows),expected,expected,expected,Page text: 'Number of students tested as well as totals and percentages of performance levels disaggregated by subject area and student subgroups',Beginning / Developing / Proficient / Distinguished Learner,Proficient + Distinguished,"'TFS' (Too Few Students): groups with fewer than 10 students not reported (GOEWS Data Sources, Rules and Definitions)",Georgia Milestones Algebra I EOC,Georgia Milestones American Literature and Composition EOC,course-based EOC,none,https://sites.google.com/g.gcpsk12.org/algebra/georgia-milestone-eoc ; https://www.businesswire.com/news/home/20230815074324/en/ (GaDOE assessment page not reached; verify),yes (district rows to confirm),gosa.georgia.gov now redirects to goews.georgia.gov.
GA,2023-24,2024,https://goews.georgia.gov/dashboards-data-report-card/downloadable-data,'Georgia Milestones End-of-Course (EOC) Assessments' 2023-24: https://download.gosa.ga.gov/2024/EOC_2023-24__GA_TST_AGGR_2025-01-14_16_19_30.csv (a separate 'EOC (by grade)' series is also listed),CSV,yes,expected (GOSA files carry system and school rows),expected,expected,expected,Page text: 'Number of students tested as well as totals and percentages of performance levels disaggregated by subject area and student subgroups',Beginning / Developing / Proficient / Distinguished Learner,Proficient + Distinguished,"'TFS' (Too Few Students): groups with fewer than 10 students not reported (GOEWS Data Sources, Rules and Definitions)",Georgia Milestones Algebra: Concepts and Connections EOC,Georgia Milestones American Literature and Composition EOC,course-based EOC,2024: new K-12 math standards from 2023-24; Algebra: Concepts and Connections course and EOC in place of Algebra I (EOC transition year not confirmed on a GaDOE page),https://sites.google.com/g.gcpsk12.org/algebra/georgia-milestone-eoc ; https://www.businesswire.com/news/home/20230815074324/en/ (GaDOE assessment page not reached; verify),yes (district rows to confirm),gosa.georgia.gov now redirects to goews.georgia.gov.
GA,2024-25,2025,https://goews.georgia.gov/dashboards-data-report-card/downloadable-data,'Georgia Milestones End-of-Course (EOC) Assessments' 2024-25: https://download.gosa.ga.gov/2025/EOC_2024-25__GA_TST_AGGR_2026-02-19_00_31_27.csv (a separate 'EOC (by grade)' series is also listed),CSV,yes,expected (GOSA files carry system and school rows),expected,expected,expected,Page text: 'Number of students tested as well as totals and percentages of performance levels disaggregated by subject area and student subgroups',Beginning / Developing / Proficient / Distinguished Learner,Proficient + Distinguished,"'TFS' (Too Few Students): groups with fewer than 10 students not reported (GOEWS Data Sources, Rules and Definitions)",Georgia Milestones Algebra: Concepts and Connections EOC,Georgia Milestones American Literature and Composition EOC,course-based EOC,none,https://sites.google.com/g.gcpsk12.org/algebra/georgia-milestone-eoc ; https://www.businesswire.com/news/home/20230815074324/en/ (GaDOE assessment page not reached; verify),yes (district rows to confirm),gosa.georgia.gov now redirects to goews.georgia.gov.
HI,2021-22,2022,https://arch.k12.hi.us/reports/strivehi-performance,No statewide district file: Hawaii DOE is a single statewide district. ARCH Strive HI Performance Report is a per-school PDF (select year and school); ARCH Accountability Data Center (/adc-redirect) is interactive,PDF (per school); interactive,no,no (one district = state),n/a,n/a,n/a,HIDOE describes ARCH results disaggregated by major race/ethnicity categories at school level; not viewed,Smarter Balanced Levels 1-4,Level 3 + Level 4,not checked,Smarter Balanced Mathematics grade 11,Smarter Balanced ELA grade 11,11,none,https://smarterbalanced.alohahsap.org/index.html,no (no within-district contrast possible),State Public Charter School Commission is a second LEA; the project's gap (a) already has no HI row.
