state,school_year,sy_end,page_url,file_url_or_steps,file_format,statewide_file,district_level,black_rows,hispanic_rows,white_rows,subgroup_evidence,proficiency_label,proficient_levels,suppression,hs_test_math,hs_test_rla,hs_grade,test_replacement_2022_2025,replacement_source,usable,notes
VA,2021-22,2022,https://www.doe.virginia.gov/data-policy-funding/data-reports/statistics-reports/sol-test-pass-rates-other-results,No statewide file with student groups. Division Test-by-Test (all students): https://www.doe.virginia.gov/home/showpublisheddocument/32598/638047216275870000 ; student groups only through Build-A-Table https://p1pe.doe.virginia.gov/apex/f?p=152:1 (opens with a CAPTCHA verification; not passed),"XLS (division test-by-test, no groups); Build-A-Table export",no (with student groups),yes (division),no in division files; Build-A-Table unverified,no in division files; Build-A-Table unverified,no in division files; Build-A-Table unverified,"Division Test-by-Test fields (data.virginia.gov dictionary for division_pass_rates_by_test_2022_2023.xlsx): LEVEL, Div Num, Div Name, Subject, Grade, Test, pass rate and advanced pass rate by year; no student-group field. Build-A-Table not reached","SOL EOC levels fail/does not meet, pass/proficient, pass/advanced",pass/proficient + pass/advanced ('pass rate'),Not found on the VDOE pages read,"SOL Algebra I (also Geometry, Algebra II)",SOL End-of-Course Reading,course-based (EOC Reading usually taken in grade 11),none found,"https://www.doe.virginia.gov/teaching-learning-assessment/student-assessment/cut-scores ; https://www.doe.virginia.gov/home/showpublisheddocument/65869/638943031894416818 (Explanation of Cut Scores, Sept 2025; read as a search excerpt)",no statewide file with student groups found,"VDOE file links serve through showpublisheddocument; HEAD requests from outside a browser return 403, so sizes and formats were not checked."
VA,2022-23,2023,https://www.doe.virginia.gov/data-policy-funding/data-reports/statistics-reports/sol-test-pass-rates-other-results,No statewide file with student groups. Division Test-by-Test (all students): https://www.doe.virginia.gov/home/showpublisheddocument/48904/638306336347830000 ; student groups only through Build-A-Table https://p1pe.doe.virginia.gov/apex/f?p=152:1 (opens with a CAPTCHA verification; not passed),"XLS (division test-by-test, no groups); Build-A-Table export",no (with student groups),yes (division),no in division files; Build-A-Table unverified,no in division files; Build-A-Table unverified,no in division files; Build-A-Table unverified,"Division Test-by-Test fields (data.virginia.gov dictionary for division_pass_rates_by_test_2022_2023.xlsx): LEVEL, Div Num, Div Name, Subject, Grade, Test, pass rate and advanced pass rate by year; no student-group field. Build-A-Table not reached","SOL EOC levels fail/does not meet, pass/proficient, pass/advanced",pass/proficient + pass/advanced ('pass rate'),Not found on the VDOE pages read,"SOL Algebra I (also Geometry, Algebra II)",SOL End-of-Course Reading,course-based (EOC Reading usually taken in grade 11),none found,"https://www.doe.virginia.gov/teaching-learning-assessment/student-assessment/cut-scores ; https://www.doe.virginia.gov/home/showpublisheddocument/65869/638943031894416818 (Explanation of Cut Scores, Sept 2025; read as a search excerpt)",no statewide file with student groups found,"VDOE file links serve through showpublisheddocument; HEAD requests from outside a browser return 403, so sizes and formats were not checked."
VA,2023-24,2024,https://www.doe.virginia.gov/data-policy-funding/data-reports/statistics-reports/sol-test-pass-rates-other-results,"'2023-2024, 2024-2025, and 2025-2026 pass rate results' full report https://www.doe.virginia.gov/home/showpublisheddocument/79050/639232464062570000 (page: 'Student Group results by State, Division, and School'); Division Test-by-Test (all students) https://www.doe.virginia.gov/home/showpublisheddocument/56488/638632944185430000 ; Build-A-Table https://p1pe.doe.virginia.gov/apex/f?p=152:1 (opens with a CAPTCHA verification; not passed)",full report format not determined; XLS (division test-by-test),possibly (full report),yes (division),unverified (full report),unverified (full report),unverified (full report),"Page text: 'A full report is available with the 2023-2024, 2024-2025, and 2025-2026 pass rate results by Subject and Test by State, Division, and School and Student Group results by State, Division, and School.' Race groups and layout not seen; report not opened","SOL EOC levels fail/does not meet, pass/proficient, pass/advanced",pass/proficient + pass/advanced ('pass rate'),Not found on the VDOE pages read,"SOL Algebra I (also Geometry, Algebra II)",SOL End-of-Course Reading,course-based (EOC Reading usually taken in grade 11),none found,"https://www.doe.virginia.gov/teaching-learning-assessment/student-assessment/cut-scores ; https://www.doe.virginia.gov/home/showpublisheddocument/65869/638943031894416818 (Explanation of Cut Scores, Sept 2025; read as a search excerpt)",possible (open the full report to check division x race x test rows),"VDOE file links serve through showpublisheddocument; HEAD requests from outside a browser return 403, so sizes and formats were not checked."
VA,2024-25,2025,https://www.doe.virginia.gov/data-policy-funding/data-reports/statistics-reports/sol-test-pass-rates-other-results,"'2023-2024, 2024-2025, and 2025-2026 pass rate results' full report https://www.doe.virginia.gov/home/showpublisheddocument/79050/639232464062570000 (page: 'Student Group results by State, Division, and School'); Division Test-by-Test (all students) https://www.doe.virginia.gov/home/showpublisheddocument/65225/638919009267630000 ; Build-A-Table https://p1pe.doe.virginia.gov/apex/f?p=152:1 (opens with a CAPTCHA verification; not passed)",full report format not determined; XLS (division test-by-test),possibly (full report),yes (division),unverified (full report),unverified (full report),unverified (full report),"Page text: 'A full report is available with the 2023-2024, 2024-2025, and 2025-2026 pass rate results by Subject and Test by State, Division, and School and Student Group results by State, Division, and School.' Race groups and layout not seen; report not opened","SOL EOC levels fail/does not meet, pass/proficient, pass/advanced",pass/proficient + pass/advanced ('pass rate'),Not found on the VDOE pages read,"SOL Algebra I (also Geometry, Algebra II)",SOL End-of-Course Reading,course-based (EOC Reading usually taken in grade 11),"2025: new SOL mathematics and reading tests fully aligned to the 2023 mathematics and 2024 English standards implemented in spring 2025 (VDOE Explanation of Cut Scores); the pass/proficient cut of 400 stays through 2025-26, and higher cuts phase in from 2026-27","https://www.doe.virginia.gov/teaching-learning-assessment/student-assessment/cut-scores ; https://www.doe.virginia.gov/home/showpublisheddocument/65869/638943031894416818 (Explanation of Cut Scores, Sept 2025; read as a search excerpt)",possible (open the full report to check division x race x test rows),"VDOE file links serve through showpublisheddocument; HEAD requests from outside a browser return 403, so sizes and formats were not checked."
WA,2021-22,2022,https://data.wa.gov/education/Report-Card-Assessment-Data-2021-22-School-Year/85v8-iyrc,https://data.wa.gov/api/views/85v8-iyrc/rows.csv?accessType=DOWNLOAD,CSV (Socrata export),yes,"yes (OrganizationLevel: state, district, school)",yes (label present),yes (label present),yes (label present),"Dataset description: 'disaggregated by school, district, and the state level ... race/ethnicity'. StudentGroupType 'Race' values (2024-25, read through the Socrata API): American Indian/ Alaskan Native, Asian, Black/ African American, Hispanic/ Latino of any race(s), Native Hawaiian/Pacific Islander, Two or More Races, White. Rows not downloaded",Level 1-4; 'Percent Consistent Grade Level Knowledge And Above' (Level 3+); 'Percent Foundational Grade-Level Knowledge And Above' (Level 2+),Level 3 + Level 4,"DAT column codes (2021-22 and 2024-25): 'N<10', 'Top/Bottom', 'Cross Group', 'Cross Grade', 'Cross Organization', 'No Students', 'None'",Smarter Balanced Mathematics (SBAC) grade 10,Smarter Balanced ELA (SBAC) grade 10,10 (SBAC grade levels 03-08 and 10 in the 2021-22 and 2024-25 datasets),none found,data.wa.gov TestAdministration and GradeLevel values (SBAC grade 10 in 2021-22 and 2024-25),yes,All four datasets reposted 2026-09-10: percentages now use students tested rather than students expected to test; count columns include previously passed students.
WA,2022-23,2023,https://data.wa.gov/education/Report-Card-Assessment-Data-2022-23-School-Year/yah4-nq3t,https://data.wa.gov/api/views/yah4-nq3t/rows.csv?accessType=DOWNLOAD,CSV (Socrata export),yes,"yes (OrganizationLevel: state, district, school)",yes (label present),yes (label present),yes (label present),"Dataset description: 'disaggregated by school, district, and the state level ... race/ethnicity'. StudentGroupType 'Race' values (2024-25, read through the Socrata API): American Indian/ Alaskan Native, Asian, Black/ African American, Hispanic/ Latino of any race(s), Native Hawaiian/Pacific Islander, Two or More Races, White. Rows not downloaded",Level 1-4; 'Percent Consistent Grade Level Knowledge And Above' (Level 3+); 'Percent Foundational Grade-Level Knowledge And Above' (Level 2+),Level 3 + Level 4,"DAT column codes (2021-22 and 2024-25): 'N<10', 'Top/Bottom', 'Cross Group', 'Cross Grade', 'Cross Organization', 'No Students', 'None'",Smarter Balanced Mathematics (SBAC) grade 10,Smarter Balanced ELA (SBAC) grade 10,10 (SBAC grade levels 03-08 and 10 in the 2021-22 and 2024-25 datasets),none found,data.wa.gov TestAdministration and GradeLevel values (SBAC grade 10 in 2021-22 and 2024-25),yes,All four datasets reposted 2026-09-10: percentages now use students tested rather than students expected to test; count columns include previously passed students.
WA,2023-24,2024,https://data.wa.gov/education/Report-Card-Assessment-Data-2023-24-School-Year/5i5h-c5pk,https://data.wa.gov/api/views/5i5h-c5pk/rows.csv?accessType=DOWNLOAD,CSV (Socrata export),yes,"yes (OrganizationLevel: state, district, school)",yes (label present),yes (label present),yes (label present),"Dataset description: 'disaggregated by school, district, and the state level ... race/ethnicity'. StudentGroupType 'Race' values (2024-25, read through the Socrata API): American Indian/ Alaskan Native, Asian, Black/ African American, Hispanic/ Latino of any race(s), Native Hawaiian/Pacific Islander, Two or More Races, White. Rows not downloaded",Level 1-4; 'Percent Consistent Grade Level Knowledge And Above' (Level 3+); 'Percent Foundational Grade-Level Knowledge And Above' (Level 2+),Level 3 + Level 4,"DAT column codes (2021-22 and 2024-25): 'N<10', 'Top/Bottom', 'Cross Group', 'Cross Grade', 'Cross Organization', 'No Students', 'None'",Smarter Balanced Mathematics (SBAC) grade 10,Smarter Balanced ELA (SBAC) grade 10,10 (SBAC grade levels 03-08 and 10 in the 2021-22 and 2024-25 datasets),none found,data.wa.gov TestAdministration and GradeLevel values (SBAC grade 10 in 2021-22 and 2024-25),yes,All four datasets reposted 2026-09-10: percentages now use students tested rather than students expected to test; count columns include previously passed students.
WA,2024-25,2025,https://data.wa.gov/education/Report-Card-Assessment-Data-2024-25-School-Year/qh4i-zmju,https://data.wa.gov/api/views/qh4i-zmju/rows.csv?accessType=DOWNLOAD,CSV (Socrata export),yes,"yes (OrganizationLevel: state, district, school)",yes (label present),yes (label present),yes (label present),"Dataset description: 'disaggregated by school, district, and the state level ... race/ethnicity'. StudentGroupType 'Race' values (2024-25, read through the Socrata API): American Indian/ Alaskan Native, Asian, Black/ African American, Hispanic/ Latino of any race(s), Native Hawaiian/Pacific Islander, Two or More Races, White. Rows not downloaded",Level 1-4; 'Percent Consistent Grade Level Knowledge And Above' (Level 3+); 'Percent Foundational Grade-Level Knowledge And Above' (Level 2+),Level 3 + Level 4,"DAT column codes (2021-22 and 2024-25): 'N<10', 'Top/Bottom', 'Cross Group', 'Cross Grade', 'Cross Organization', 'No Students', 'None'",Smarter Balanced Mathematics (SBAC) grade 10,Smarter Balanced ELA (SBAC) grade 10,10 (SBAC grade levels 03-08 and 10 in the 2021-22 and 2024-25 datasets),none found,data.wa.gov TestAdministration and GradeLevel values (SBAC grade 10 in 2021-22 and 2024-25),yes,"All four datasets reposted 2026-09-10: percentages now use students tested rather than students expected to test; count columns include previously passed students. An older 2024-25 dataset (h5d9-vgwi, updated 2025-09-10) uses the previous column set."
WV,2021-22,2022,https://zoomwv.k12.wv.us/Dashboard/dashboard/7310,"No statewide downloadable file found. ZoomWV > State Assessment Results > State Assessment Summary / State Assessment Subgroups (PowerSchool dashboard; filters year, district, school, grade). The subgroup tab did not render in the browser tool and export was not checked. Other data through ZoomWV data requests: https://wvde.us/data-school-improvement/education-data/how-make-zoomwv-data-requests",dashboard (no file),no,yes (dashboard district filter),unverified,unverified,unverified,ZoomWV has a 'State Assessment Subgroups' tab; its groups were not seen. wvde.us Education Data page lists no downloadable assessment files,Does Not Meet / Partially Meets / Meets / Exceeds Standard (SAT School Day cut scores set summer 2018; search excerpt of the WVDE scale score page),Meets Standard + Exceeds Standard,Not found (ZoomWV: data 'aggregated to protect the privacy of students'),SAT School Day Math,SAT School Day Reading and Writing,11 (ZoomWV: 'The SAT School Day is administered in Grade 11'),2022: essay removed ('SY2021-2022: The essay was eliminated from the SAT School Day administration'); same test otherwise,https://zoomwv.k12.wv.us/Dashboard/dashboard/7310 (assessment notes) ; https://wvde.us/academics/assessment/scaled-scored-information/scale-score-sat-school-day,no statewide file found,WVGSA covers grades 3-8. ZoomWV pages load slowly and rendered unreliably in the browser tool.
WV,2022-23,2023,https://zoomwv.k12.wv.us/Dashboard/dashboard/7310,"No statewide downloadable file found. ZoomWV > State Assessment Results > State Assessment Summary / State Assessment Subgroups (PowerSchool dashboard; filters year, district, school, grade). The subgroup tab did not render in the browser tool and export was not checked. Other data through ZoomWV data requests: https://wvde.us/data-school-improvement/education-data/how-make-zoomwv-data-requests",dashboard (no file),no,yes (dashboard district filter),unverified,unverified,unverified,ZoomWV has a 'State Assessment Subgroups' tab; its groups were not seen. wvde.us Education Data page lists no downloadable assessment files,Does Not Meet / Partially Meets / Meets / Exceeds Standard (SAT School Day cut scores set summer 2018; search excerpt of the WVDE scale score page),Meets Standard + Exceeds Standard,Not found (ZoomWV: data 'aggregated to protect the privacy of students'),SAT School Day Math,SAT School Day Reading and Writing,11 (ZoomWV: 'The SAT School Day is administered in Grade 11'),none found,https://zoomwv.k12.wv.us/Dashboard/dashboard/7310 (assessment notes) ; https://wvde.us/academics/assessment/scaled-scored-information/scale-score-sat-school-day,no statewide file found,WVGSA covers grades 3-8. ZoomWV pages load slowly and rendered unreliably in the browser tool.
WV,2023-24,2024,https://zoomwv.k12.wv.us/Dashboard/dashboard/7310,"No statewide downloadable file found. ZoomWV > State Assessment Results > State Assessment Summary / State Assessment Subgroups (PowerSchool dashboard; filters year, district, school, grade). The subgroup tab did not render in the browser tool and export was not checked. Other data through ZoomWV data requests: https://wvde.us/data-school-improvement/education-data/how-make-zoomwv-data-requests",dashboard (no file),no,yes (dashboard district filter),unverified,unverified,unverified,ZoomWV has a 'State Assessment Subgroups' tab; its groups were not seen. wvde.us Education Data page lists no downloadable assessment files,Does Not Meet / Partially Meets / Meets / Exceeds Standard (SAT School Day cut scores set summer 2018; search excerpt of the WVDE scale score page),Meets Standard + Exceeds Standard,Not found (ZoomWV: data 'aggregated to protect the privacy of students'),SAT School Day Math,SAT School Day Reading and Writing,11 (ZoomWV: 'The SAT School Day is administered in Grade 11'),2024: 'SY2023-2024: The SAT School Day format changed to an online administration' (the digital SAT),https://zoomwv.k12.wv.us/Dashboard/dashboard/7310 (assessment notes) ; https://wvde.us/academics/assessment/scaled-scored-information/scale-score-sat-school-day,no statewide file found,WVGSA covers grades 3-8. ZoomWV pages load slowly and rendered unreliably in the browser tool.
WV,2024-25,2025,https://zoomwv.k12.wv.us/Dashboard/dashboard/7310,"No statewide downloadable file found. ZoomWV > State Assessment Results > State Assessment Summary / State Assessment Subgroups (PowerSchool dashboard; filters year, district, school, grade). The subgroup tab did not render in the browser tool and export was not checked. Other data through ZoomWV data requests: https://wvde.us/data-school-improvement/education-data/how-make-zoomwv-data-requests",dashboard (no file),no,yes (dashboard district filter),unverified,unverified,unverified,ZoomWV has a 'State Assessment Subgroups' tab; its groups were not seen. wvde.us Education Data page lists no downloadable assessment files,Does Not Meet / Partially Meets / Meets / Exceeds Standard (SAT School Day cut scores set summer 2018; search excerpt of the WVDE scale score page),Meets Standard + Exceeds Standard,Not found (ZoomWV: data 'aggregated to protect the privacy of students'),SAT School Day Math,SAT School Day Reading and Writing,11 (ZoomWV: 'The SAT School Day is administered in Grade 11'),none found,https://zoomwv.k12.wv.us/Dashboard/dashboard/7310 (assessment notes) ; https://wvde.us/academics/assessment/scaled-scored-information/scale-score-sat-school-day,no statewide file found,WVGSA covers grades 3-8. ZoomWV pages load slowly and rendered unreliably in the browser tool.
WI,2021-22,2022,https://dpi.wi.gov/wisedash/download-files,"https://dpi.wi.gov/sites/default/files/wise/downloads/act_statewide_certified_2021-22.zip (1,836,388 bytes)",ZIP (certified download file; CSV inside expected),yes,expected (WISEdash download files hold 'records ... for ALL public school districts and their schools'),expected,expected,expected,WISEdash Public groups data by race/ethnicity; DPI ACT data page lists subgroup reporting. ACT Statewide file layout not seen; file not opened,Below Basic / Basic / Proficient / Advanced,Proficient + Advanced,"WISEdash redacts small groups with '*' (https://dpi.wi.gov/wisedash/public/help/redaction); public report cards redact groups under 20 (search excerpt, not seen on a DPI page); download-file threshold not documented","ACT Mathematics (ACT with Writing, statewide administration)","ACT English Language Arts (English, Reading, Writing)",11 (DPI: 'All 11th grade students in Wisconsin' take the statewide ACT since 2014-15),none found for the grade 11 ACT,https://dpi.wi.gov/wisedash/about-data/act ; https://dpi.wi.gov/news/releases/2024/forward-exam-updates-standard-setting ; https://dpi.wi.gov/assessment/historical,probable (confirm district x race rows in one ACT Statewide file),Forward (grades 3-8; grade 10 social studies only) is not the high school ELA/math test. ACT Aspire grades 9-10 last given in 2021-22: https://dpi.wi.gov/sites/default/files/wise/downloads/aspire_statewide_certified_2021-22.zip (3 MB).
WI,2022-23,2023,https://dpi.wi.gov/wisedash/download-files,"https://dpi.wi.gov/sites/default/files/wise/downloads/act_statewide_certified_2022-23.zip (1,872,504 bytes)",ZIP (certified download file; CSV inside expected),yes,expected (WISEdash download files hold 'records ... for ALL public school districts and their schools'),expected,expected,expected,WISEdash Public groups data by race/ethnicity; DPI ACT data page lists subgroup reporting. ACT Statewide file layout not seen; file not opened,Below Basic / Basic / Proficient / Advanced,Proficient + Advanced,"WISEdash redacts small groups with '*' (https://dpi.wi.gov/wisedash/public/help/redaction); public report cards redact groups under 20 (search excerpt, not seen on a DPI page); download-file threshold not documented","ACT Mathematics (ACT with Writing, statewide administration)","ACT English Language Arts (English, Reading, Writing)",11 (DPI: 'All 11th grade students in Wisconsin' take the statewide ACT since 2014-15),none for the grade 11 ACT; PreACT Secure replaced ACT Aspire at grades 9-10 (first given 2022-23),https://dpi.wi.gov/wisedash/about-data/act ; https://dpi.wi.gov/news/releases/2024/forward-exam-updates-standard-setting ; https://dpi.wi.gov/assessment/historical,probable (confirm district x race rows in one ACT Statewide file),Forward (grades 3-8; grade 10 social studies only) is not the high school ELA/math test.
WI,2023-24,2024,https://dpi.wi.gov/wisedash/download-files,"https://dpi.wi.gov/sites/default/files/wise/downloads/act_statewide_certified_2023-24.zip (2,061,692 bytes)",ZIP (certified download file; CSV inside expected),yes,expected (WISEdash download files hold 'records ... for ALL public school districts and their schools'),expected,expected,expected,WISEdash Public groups data by race/ethnicity; DPI ACT data page lists subgroup reporting. ACT Statewide file layout not seen; file not opened,Developing / Approaching / Meeting / Advanced (new Wisconsin cut scores from 2023-24),Meeting + Advanced,"WISEdash redacts small groups with '*' (https://dpi.wi.gov/wisedash/public/help/redaction); public report cards redact groups under 20 (search excerpt, not seen on a DPI page); download-file threshold not documented","ACT Mathematics (ACT with Writing, statewide administration)","ACT English Language Arts (English, Reading, Writing)",11 (DPI: 'All 11th grade students in Wisconsin' take the statewide ACT since 2014-15),"2024: new Wisconsin performance levels and cut scores for the ACT (also Forward and PreACT Secure), first applied to 2023-24 results; same test (a cut-score change)",https://dpi.wi.gov/wisedash/about-data/act ; https://dpi.wi.gov/news/releases/2024/forward-exam-updates-standard-setting ; https://dpi.wi.gov/assessment/historical,probable (confirm district x race rows in one ACT Statewide file),Forward (grades 3-8; grade 10 social studies only) is not the high school ELA/math test.
WI,2024-25,2025,https://dpi.wi.gov/wisedash/download-files,"https://dpi.wi.gov/sites/default/files/wise/downloads/act_statewide_certified_2024-25.zip (2,049,564 bytes)",ZIP (certified download file; CSV inside expected),yes,expected (WISEdash download files hold 'records ... for ALL public school districts and their schools'),expected,expected,expected,WISEdash Public groups data by race/ethnicity; DPI ACT data page lists subgroup reporting. ACT Statewide file layout not seen; file not opened,Developing / Approaching / Meeting / Advanced,Meeting + Advanced,"WISEdash redacts small groups with '*' (https://dpi.wi.gov/wisedash/public/help/redaction); public report cards redact groups under 20 (search excerpt, not seen on a DPI page); download-file threshold not documented","ACT Mathematics (ACT with Writing, statewide administration)","ACT English Language Arts (English, Reading, Writing)",11 (DPI: 'All 11th grade students in Wisconsin' take the statewide ACT since 2014-15),none found for the grade 11 ACT,https://dpi.wi.gov/wisedash/about-data/act ; https://dpi.wi.gov/news/releases/2024/forward-exam-updates-standard-setting ; https://dpi.wi.gov/assessment/historical,probable (confirm district x race rows in one ACT Statewide file),Forward (grades 3-8; grade 10 social studies only) is not the high school ELA/math test.
SD,2021-22,2022,"https://sdschools.sd.gov/ (Data Download, top menu)","https://sdschoolreportcard.sd.gov/MicroStrategy/servlet/mstrWeb?evt=2048001&src=mstrWeb.2048001&documentID=919F9ED9428AF91F8B9613869168454C&currentViewMedia=1&visMode=0&Server=ESPR10445&Project=SD_ARC_PUBLIC_2122&Port=0&ru=1&share=1&ConnMode=8&hiddenSections=header,footer,path,dockTop,dockLeft,dockBottom&valuePromptAnswers=99999%5E2021 (URL template and project names from https://sdschools.sd.gov/assets/config/config.json). Steps: open the DATA DOWNLOAD document; in the unlabeled report selector choose 'State Assessment Results: All Students' (or 'Full Academic Year Students'); set ACADEMIC YEAR to 2021-22, GRADE LEVELS to 11 or All, SUBGROUP to (All); EXPORT. Seen: the 2021-22 project opens, its ACADEMIC YEAR filter lists 2019-2020, 2020-2021, 2021-2022, and its SUBGROUP filter lists Black/African American, Hispanic/Latino, White/Caucasian.",Export from a MicroStrategy dashboard (EXPORT button); export format not checked (not clicked),"yes (one statewide table, all districts and schools)",yes (district rows carry School = 'All Schools'; state rows 'All Districts'),yes (SUBGROUP filter: Black/African American),yes (SUBGROUP filter: Hispanic/Latino),yes (SUBGROUP filter: White/Caucasian),"Seen on the rendered dashboard (filters and column headers only; nothing exported). Test Taken splits Regular Assessment / Alternate Assessment / Regular and Alternate; subjects ELA, Mathematics, Science.",Level 1 / Level 2 / Level 3 / Level 4; columns '<subgroup> - Level k - Number of Students / Percentage' and '<subgroup> - Level 3 or Level 4 - Percentage',Level 3 + Level 4,"'*' = 'Data are not shown in order to prevent student identification OR when data are not available' (dashboard footnote); N-size under 10 suppressed for All Students and each subgroup (ARSD 24:55:07:05); rates under 7% (and the inverse) suppressed with other elements on the same indicator (2024-25 Accountability Technical Manual, https://doe.sd.gov/reportcard/documents/25-Accountability-TM.pdf); some count cells shown blank beside a percentage in the dashboard",SD-MATH (Smarter Balanced Mathematics),SD-ELA (Smarter Balanced English Language Arts),"11 (grades 3-8 and 11; the GRADE LEVELS filter also lists 12, for grade 12 students who did not test in grade 11, which the manual counts in proficiency rates)",none found (Smarter Balanced grade 11 through 2024-25; ACT from 2025-26 is outside the window),"https://doe.sd.gov/Assessment/documents/OverYears.pdf (Smarter Balanced every year 2020-21 to 2023-24, 'same test as the one administered in 2018-19'); https://doe.sd.gov/assessment/ACT-assessments.aspx (ACT replaces it for grade 11 in spring 2026)",probable (export one year to confirm format and that race x district rows survive suppression),No static file: DOE's static district Excel files (doe.sd.gov/reportcard/) stop at 2017-18. The DATA DOWNLOAD session is per project; opening two projects at once gave an 'Error page'. Choose Regular and Alternate or Regular Assessment to match the EDFacts definition.
SD,2022-23,2023,"https://sdschools.sd.gov/ (Data Download, top menu)","https://sdschoolreportcard.sd.gov/MicroStrategy/servlet/mstrWeb?evt=2048001&src=mstrWeb.2048001&documentID=919F9ED9428AF91F8B9613869168454C&currentViewMedia=1&visMode=0&Server=ESPR10445&Project=SD_ARC_PUBLIC_2425&Port=0&ru=1&share=1&ConnMode=8&hiddenSections=header,footer,path,dockTop,dockLeft,dockBottom&valuePromptAnswers=99999%5E2024 (URL template and project names from https://sdschools.sd.gov/assets/config/config.json). Steps: open the DATA DOWNLOAD document; in the unlabeled report selector choose 'State Assessment Results: All Students' (or 'Full Academic Year Students'); set ACADEMIC YEAR to 2022-23, GRADE LEVELS to 11 or All, SUBGROUP to (All); EXPORT. 2022-23 is also on the 2024-25 project's ACADEMIC YEAR filter (2022-2023, 2023-2024, 2024-2025); project SD_ARC_PUBLIC_2223 exists in the config, not opened.",Export from a MicroStrategy dashboard (EXPORT button); export format not checked (not clicked),"yes (one statewide table, all districts and schools)",yes (district rows carry School = 'All Schools'; state rows 'All Districts'),yes (SUBGROUP filter: Black/African American),yes (SUBGROUP filter: Hispanic/Latino),yes (SUBGROUP filter: White/Caucasian),"Seen on the rendered dashboard (filters and column headers only; nothing exported). Test Taken splits Regular Assessment / Alternate Assessment / Regular and Alternate; subjects ELA, Mathematics, Science.",Level 1 / Level 2 / Level 3 / Level 4; columns '<subgroup> - Level k - Number of Students / Percentage' and '<subgroup> - Level 3 or Level 4 - Percentage',Level 3 + Level 4,"'*' = 'Data are not shown in order to prevent student identification OR when data are not available' (dashboard footnote); N-size under 10 suppressed for All Students and each subgroup (ARSD 24:55:07:05); rates under 7% (and the inverse) suppressed with other elements on the same indicator (2024-25 Accountability Technical Manual, https://doe.sd.gov/reportcard/documents/25-Accountability-TM.pdf); some count cells shown blank beside a percentage in the dashboard",SD-MATH (Smarter Balanced Mathematics),SD-ELA (Smarter Balanced English Language Arts),"11 (grades 3-8 and 11; the GRADE LEVELS filter also lists 12, for grade 12 students who did not test in grade 11, which the manual counts in proficiency rates)",none found (Smarter Balanced grade 11 through 2024-25; ACT from 2025-26 is outside the window),"https://doe.sd.gov/Assessment/documents/OverYears.pdf (Smarter Balanced every year 2020-21 to 2023-24, 'same test as the one administered in 2018-19'); https://doe.sd.gov/assessment/ACT-assessments.aspx (ACT replaces it for grade 11 in spring 2026)",probable (export one year to confirm format and that race x district rows survive suppression),No static file: DOE's static district Excel files (doe.sd.gov/reportcard/) stop at 2017-18. The DATA DOWNLOAD session is per project; opening two projects at once gave an 'Error page'. Choose Regular and Alternate or Regular Assessment to match the EDFacts definition.
