state,school_year,sy_end,page_url,file_url_or_steps,file_format,statewide_file,district_level,black_rows,hispanic_rows,white_rows,subgroup_evidence,proficiency_label,proficient_levels,suppression,hs_test_math,hs_test_rla,hs_grade,test_replacement_2022_2025,replacement_source,usable,notes
MD,2024-25,2025,https://reportcard.msde.maryland.gov/Graphs/#/DataDownloads/datadownload,Download Files 2025 > 'MCAP ELA and Math Performance Data (ZIP 1MB)': https://reportcard.msde.maryland.gov/DataDownloads/FileDownload/562,ZIP of CSV,yes (all students),yes (LEA and school),not in download (per MSDE),not in download (per MSDE),not in download (per MSDE),"MSDE release for 2022-23: 'Both overall school and grade results in ELA and mathematics are now available in the data downloads'; disaggregation 'by LEA and student groups' was presented to the State Board, not described as part of the download. Report card pages show student-group views per LEA/school (PDF and CSV export); file not opened",Performance Levels 1-4,PL 3 + PL 4,"Minimum n = 10 (row replaced with '*'); top/bottom coding of percentages <= 5% and >= 95% (MSDE Data Suppression Requirements, Jan 2026)","MCAP Algebra I (also Geometry, Algebra II)",MCAP English 10,10 (ELA); math course-based,none found,https://news.maryland.gov/msde/2023-mcap-results/ ; https://reportcard.msde.maryland.gov/HelpGuides/Data%20Suppression%20Requirements%202026(A11y)CK.pdf ; https://marylandpublicschools.org/stateboard/Documents/2025/0826/Maryland-Comprehensive-Assessment-Program-MCAP-2024-2025-A.pdf,no (download has no student-group rows as described; subgroups only through per-LEA report card views or Board presentations),Year menu label = spring test year ('Download Files 2026' holds spring 2026 results). FileDownload IDs read from the page for each year; the server rejects non-browser requests (HTTP 500).
MA,2021-22,2022,https://educationtocareer.data.mass.gov/Assessment-and-Accountability/MCAS-Achievement-Results/i9w6-niyt,"https://educationtocareer.data.mass.gov/resource/i9w6-niyt.csv with $where=sy='2022' AND test_grade='10' AND subject_code in ('ELA','MATH') AND org_type='Public School District'",CSV (Socrata export/API); also Excel export from https://profiles.doe.mass.edu/statereport/mcas.aspx,yes,yes (org_type 'Public School District' and 'Charter District'),yes ('Black or African American'),yes ('Hispanic or Latino'),yes ('White'),"Socrata group-by row counts, grade 10 math, public school district rows, SY 2022: Black 92, Hispanic 166, White 256 (no result values retrieved)",Exceeding / Meeting / Partially Meeting / Not Meeting Expectations; field M_PLUS_E_PCT,Meeting + Exceeding Expectations,Achievement level percentages not calculated for groups with fewer than 10 students (DESE Profiles data notes),Next-Generation MCAS Mathematics grade 10,Next-Generation MCAS ELA grade 10,10,none,https://profiles.doe.mass.edu/help/data.aspx?section=assess ; https://www.wbur.org/news/2024/11/06/massachusetts-ballot-question-2-approved-mcas-test-measure-result,yes,Dataset holds Next-Generation MCAS since 2017 (grade 10 since 2019). Rows with suppressed values not counted separately.
MA,2022-23,2023,https://educationtocareer.data.mass.gov/Assessment-and-Accountability/MCAS-Achievement-Results/i9w6-niyt,"https://educationtocareer.data.mass.gov/resource/i9w6-niyt.csv with $where=sy='2023' AND test_grade='10' AND subject_code in ('ELA','MATH') AND org_type='Public School District'",CSV (Socrata export/API); also Excel export from https://profiles.doe.mass.edu/statereport/mcas.aspx,yes,yes (org_type 'Public School District' and 'Charter District'),yes ('Black or African American'),yes ('Hispanic or Latino'),yes ('White'),"Socrata group-by row counts, grade 10 math, public school district rows, SY 2023: Black 100, Hispanic 183, White 256 (no result values retrieved)",Exceeding / Meeting / Partially Meeting / Not Meeting Expectations; field M_PLUS_E_PCT,Meeting + Exceeding Expectations,Achievement level percentages not calculated for groups with fewer than 10 students (DESE Profiles data notes),Next-Generation MCAS Mathematics grade 10,Next-Generation MCAS ELA grade 10,10,none,https://profiles.doe.mass.edu/help/data.aspx?section=assess ; https://www.wbur.org/news/2024/11/06/massachusetts-ballot-question-2-approved-mcas-test-measure-result,yes,Dataset holds Next-Generation MCAS since 2017 (grade 10 since 2019). Rows with suppressed values not counted separately.
MA,2023-24,2024,https://educationtocareer.data.mass.gov/Assessment-and-Accountability/MCAS-Achievement-Results/i9w6-niyt,"https://educationtocareer.data.mass.gov/resource/i9w6-niyt.csv with $where=sy='2024' AND test_grade='10' AND subject_code in ('ELA','MATH') AND org_type='Public School District'",CSV (Socrata export/API); also Excel export from https://profiles.doe.mass.edu/statereport/mcas.aspx,yes,yes (org_type 'Public School District' and 'Charter District'),yes ('Black or African American'),yes ('Hispanic or Latino'),yes ('White'),"Socrata group-by row counts, grade 10 math, public school district rows, SY 2024: Black 106, Hispanic 200, White 256 (no result values retrieved)",Exceeding / Meeting / Partially Meeting / Not Meeting Expectations; field M_PLUS_E_PCT,Meeting + Exceeding Expectations,Achievement level percentages not calculated for groups with fewer than 10 students (DESE Profiles data notes),Next-Generation MCAS Mathematics grade 10,Next-Generation MCAS ELA grade 10,10,none,https://profiles.doe.mass.edu/help/data.aspx?section=assess ; https://www.wbur.org/news/2024/11/06/massachusetts-ballot-question-2-approved-mcas-test-measure-result,yes,Dataset holds Next-Generation MCAS since 2017 (grade 10 since 2019). Rows with suppressed values not counted separately.
MA,2024-25,2025,https://educationtocareer.data.mass.gov/Assessment-and-Accountability/MCAS-Achievement-Results/i9w6-niyt,"https://educationtocareer.data.mass.gov/resource/i9w6-niyt.csv with $where=sy='2025' AND test_grade='10' AND subject_code in ('ELA','MATH') AND org_type='Public School District'",CSV (Socrata export/API); also Excel export from https://profiles.doe.mass.edu/statereport/mcas.aspx,yes,yes (org_type 'Public School District' and 'Charter District'),yes ('Black or African American'),yes ('Hispanic or Latino'),yes ('White'),"Socrata group-by row counts, grade 10 math, public school district rows, SY 2025: Black 113, Hispanic 189, White 255 (no result values retrieved)",Exceeding / Meeting / Partially Meeting / Not Meeting Expectations; field M_PLUS_E_PCT,Meeting + Exceeding Expectations,Achievement level percentages not calculated for groups with fewer than 10 students (DESE Profiles data notes),Next-Generation MCAS Mathematics grade 10,Next-Generation MCAS ELA grade 10,10,"none; Ballot Question 2 (effective Dec 5, 2024) ended the grade 10 MCAS graduation requirement, so spring 2025 is the first grade 10 administration with no stakes for students (test unchanged)",https://profiles.doe.mass.edu/help/data.aspx?section=assess ; https://www.wbur.org/news/2024/11/06/massachusetts-ballot-question-2-approved-mcas-test-measure-result,yes,Dataset holds Next-Generation MCAS since 2017 (grade 10 since 2019). Rows with suppressed values not counted separately.
MI,2021-22,2022,https://www.mischooldata.org/k-12-data-files/,"K-12 Data Files: locations 'All ISDs/Districts/Schools in State', School Year 2021-22, Report Category 'Assessment and Accountability', tick 'High School Assessments' (ReportCategory incl. Race/Ethnicity) or 'SAT Math / SAT EBRW Proficiency Cross-tabulated Data', then download (the form also has an Email field; delivery method not tested). Interactive view: https://www.mischooldata.org/high-school-state-testing-proficiency/ (Subject 'Math (SAT)' / 'EBRW (SAT)', Report Category 'Race/Ethnicity')",Generated data file (format not confirmed; layout workbook is XLSX),yes (statewide selection),yes (DistrictCode/BuildingCode columns),expected,expected,expected,"Data-File-Table-Layouts__051426.xlsx: 'High School State Testing' has ReportCategory (student demographic selection) and TotalProficient/PercentProficient; 'SAT Math Prof Crosstab' has Subgroup_1, Subgroup_2, MathPercentProficient. HS State Testing report menu offers Report Category 'Race/Ethnicity' for Math (SAT) and EBRW (SAT). Category values not viewed",Not Proficient / Partially Proficient / Proficient / Advanced (MDE SAT performance levels),Proficient + Advanced,Suppressed when report settings yield fewer than 10 students in a group; complementary groups may also be suppressed (CEPI disclosure avoidance),SAT Math (Michigan SAT School Day),SAT Evidence-Based Reading and Writing,11,none,https://www.michigan.gov/mde/news-and-information/press-releases/2025/08/27/michigan-students-perform-better-on-most-tests ; https://www.michigan.gov/mde/-/media/Project/Websites/mde/OEAA/MME/SAT-Suite/SAT-wth-Essay-Performance-Level-Information.pdf ; https://www.michigan.gov/cepi/-/media/Project/Websites/cepi/MISchoolData/Reference/Data-File-Table-Layouts__051426.xlsx ; https://www.michigan.gov/-/media/Project/Websites/cepi/MISchoolData/College_Readiness_Suppression_Rules.pdf,yes (via generated statewide data file; format and delivery to confirm),SAT replaced MME grade 11 ELA/math in spring 2016. PSAT 8/9 replaced grade 8 M-STEP ELA/math (not HS). 'College Readiness (Includes SAT Data)' is a separate college-benchmark file.
MI,2022-23,2023,https://www.mischooldata.org/k-12-data-files/,"K-12 Data Files: locations 'All ISDs/Districts/Schools in State', School Year 2022-23, Report Category 'Assessment and Accountability', tick 'High School Assessments' (ReportCategory incl. Race/Ethnicity) or 'SAT Math / SAT EBRW Proficiency Cross-tabulated Data', then download (the form also has an Email field; delivery method not tested). Interactive view: https://www.mischooldata.org/high-school-state-testing-proficiency/ (Subject 'Math (SAT)' / 'EBRW (SAT)', Report Category 'Race/Ethnicity')",Generated data file (format not confirmed; layout workbook is XLSX),yes (statewide selection),yes (DistrictCode/BuildingCode columns),expected,expected,expected,"Data-File-Table-Layouts__051426.xlsx: 'High School State Testing' has ReportCategory (student demographic selection) and TotalProficient/PercentProficient; 'SAT Math Prof Crosstab' has Subgroup_1, Subgroup_2, MathPercentProficient. HS State Testing report menu offers Report Category 'Race/Ethnicity' for Math (SAT) and EBRW (SAT). Category values not viewed",Not Proficient / Partially Proficient / Proficient / Advanced (MDE SAT performance levels),Proficient + Advanced,Suppressed when report settings yield fewer than 10 students in a group; complementary groups may also be suppressed (CEPI disclosure avoidance),SAT Math (Michigan SAT School Day),SAT Evidence-Based Reading and Writing,11,none,https://www.michigan.gov/mde/news-and-information/press-releases/2025/08/27/michigan-students-perform-better-on-most-tests ; https://www.michigan.gov/mde/-/media/Project/Websites/mde/OEAA/MME/SAT-Suite/SAT-wth-Essay-Performance-Level-Information.pdf ; https://www.michigan.gov/cepi/-/media/Project/Websites/cepi/MISchoolData/Reference/Data-File-Table-Layouts__051426.xlsx ; https://www.michigan.gov/-/media/Project/Websites/cepi/MISchoolData/College_Readiness_Suppression_Rules.pdf,yes (via generated statewide data file; format and delivery to confirm),SAT replaced MME grade 11 ELA/math in spring 2016. PSAT 8/9 replaced grade 8 M-STEP ELA/math (not HS). 'College Readiness (Includes SAT Data)' is a separate college-benchmark file.
MI,2023-24,2024,https://www.mischooldata.org/k-12-data-files/,"K-12 Data Files: locations 'All ISDs/Districts/Schools in State', School Year 2023-24, Report Category 'Assessment and Accountability', tick 'High School Assessments' (ReportCategory incl. Race/Ethnicity) or 'SAT Math / SAT EBRW Proficiency Cross-tabulated Data', then download (the form also has an Email field; delivery method not tested). Interactive view: https://www.mischooldata.org/high-school-state-testing-proficiency/ (Subject 'Math (SAT)' / 'EBRW (SAT)', Report Category 'Race/Ethnicity')",Generated data file (format not confirmed; layout workbook is XLSX),yes (statewide selection),yes (DistrictCode/BuildingCode columns),expected,expected,expected,"Data-File-Table-Layouts__051426.xlsx: 'High School State Testing' has ReportCategory (student demographic selection) and TotalProficient/PercentProficient; 'SAT Math Prof Crosstab' has Subgroup_1, Subgroup_2, MathPercentProficient. HS State Testing report menu offers Report Category 'Race/Ethnicity' for Math (SAT) and EBRW (SAT). Category values not viewed",Not Proficient / Partially Proficient / Proficient / Advanced (MDE SAT performance levels),Proficient + Advanced,Suppressed when report settings yield fewer than 10 students in a group; complementary groups may also be suppressed (CEPI disclosure avoidance),SAT Math (Michigan SAT School Day),SAT Evidence-Based Reading and Writing,11,2024: College Board SAT Suite moved to a new online adaptive design (MDE 2025 release); whether MDE reset SAT performance-level cut scores not confirmed,https://www.michigan.gov/mde/news-and-information/press-releases/2025/08/27/michigan-students-perform-better-on-most-tests ; https://www.michigan.gov/mde/-/media/Project/Websites/mde/OEAA/MME/SAT-Suite/SAT-wth-Essay-Performance-Level-Information.pdf ; https://www.michigan.gov/cepi/-/media/Project/Websites/cepi/MISchoolData/Reference/Data-File-Table-Layouts__051426.xlsx ; https://www.michigan.gov/-/media/Project/Websites/cepi/MISchoolData/College_Readiness_Suppression_Rules.pdf,yes (via generated statewide data file; format and delivery to confirm),SAT replaced MME grade 11 ELA/math in spring 2016. PSAT 8/9 replaced grade 8 M-STEP ELA/math (not HS). 'College Readiness (Includes SAT Data)' is a separate college-benchmark file.
MI,2024-25,2025,https://www.mischooldata.org/k-12-data-files/,"K-12 Data Files: locations 'All ISDs/Districts/Schools in State', School Year 2024-25, Report Category 'Assessment and Accountability', tick 'High School Assessments' (ReportCategory incl. Race/Ethnicity) or 'SAT Math / SAT EBRW Proficiency Cross-tabulated Data', then download (the form also has an Email field; delivery method not tested). Interactive view: https://www.mischooldata.org/high-school-state-testing-proficiency/ (Subject 'Math (SAT)' / 'EBRW (SAT)', Report Category 'Race/Ethnicity')",Generated data file (format not confirmed; layout workbook is XLSX),yes (statewide selection),yes (DistrictCode/BuildingCode columns),expected,expected,expected,"Data-File-Table-Layouts__051426.xlsx: 'High School State Testing' has ReportCategory (student demographic selection) and TotalProficient/PercentProficient; 'SAT Math Prof Crosstab' has Subgroup_1, Subgroup_2, MathPercentProficient. HS State Testing report menu offers Report Category 'Race/Ethnicity' for Math (SAT) and EBRW (SAT). Category values not viewed",Not Proficient / Partially Proficient / Proficient / Advanced (MDE SAT performance levels),Proficient + Advanced,Suppressed when report settings yield fewer than 10 students in a group; complementary groups may also be suppressed (CEPI disclosure avoidance),SAT Math (Michigan SAT School Day),SAT Evidence-Based Reading and Writing,11,none for ELA/math (2025 grade 11 social studies M-STEP realigned to revised standards),https://www.michigan.gov/mde/news-and-information/press-releases/2025/08/27/michigan-students-perform-better-on-most-tests ; https://www.michigan.gov/mde/-/media/Project/Websites/mde/OEAA/MME/SAT-Suite/SAT-wth-Essay-Performance-Level-Information.pdf ; https://www.michigan.gov/cepi/-/media/Project/Websites/cepi/MISchoolData/Reference/Data-File-Table-Layouts__051426.xlsx ; https://www.michigan.gov/-/media/Project/Websites/cepi/MISchoolData/College_Readiness_Suppression_Rules.pdf,yes (via generated statewide data file; format and delivery to confirm),SAT replaced MME grade 11 ELA/math in spring 2016. PSAT 8/9 replaced grade 8 M-STEP ELA/math (not HS). 'College Readiness (Includes SAT Data)' is a separate college-benchmark file.
MN,2021-22,2022,https://pub.education.mn.gov/MDEAnalytics/DataTopic.jsp?TOPICID=1 (Data Center > Data Reports and Analytics > Assessment Files),Assessment Files > Test 'All Standards-Based (MCA/MTAS/ALTMCA)' > Year 2022 > List files: '2022 Public Math MCA MTAS Results' https://education.mn.gov/mdeprod/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=latestReleased&Rendition=primary&dDocName=PROD069572 ; '2022 Public Reading MCA MTAS Results' https://education.mn.gov/mdeprod/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=latestReleased&Rendition=primary&dDocName=PROD069577,XLSX,yes,"yes (state, county, district and school per page text)",expected,expected,expected,"Page: files 'include summary performance ... at the state, county, district, and school level by test, year, public/nonpublic, subject, and grade'. MDE user-guide excerpt (search result): 'If you are seeking data by student group, the TAB file (instead of the XLSX file) may be more appropriate', implying student-group rows. User guide not readable (bot check); files not opened",Does Not Meet / Partially Meets / Meets / Exceeds the Standards,Meets + Exceeds,not verified (Assessment Files User Guide behind a Radware bot check),MCA-III Mathematics grade 11 (with MTAS),MCA-III Reading grade 10 (with MTAS),"10 (reading), 11 (math)",none found for reading and math (2025 science moved to a new MCA/Alt MCA),https://pub.education.mn.gov/MDEAnalytics/DataTopic.jsp?TOPICID=1 (file list shows '2025 Public Science MCA ALTMCA Results') ; https://education.mn.gov/MDE/dse/test/mn/,probable (student-group rows to confirm),"Pick Test Name 'All Standards-Based (MCA/MTAS/ALTMCA)', Year, 'List files'. pub.education.mn.gov and education.mn.gov serve a CAPTCHA to scripted requests; the list was read in Chrome. Files combine MCA and MTAS; separate MCA-only files are also listed."
MN,2022-23,2023,https://pub.education.mn.gov/MDEAnalytics/DataTopic.jsp?TOPICID=1 (Data Center > Data Reports and Analytics > Assessment Files),Assessment Files > Test 'All Standards-Based (MCA/MTAS/ALTMCA)' > Year 2023 > List files: '2023 Public Math MCA MTAS Results' https://education.mn.gov/mdeprod/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=latestReleased&Rendition=primary&dDocName=PROD082118 ; '2023 Public Reading MCA MTAS Results' https://education.mn.gov/mdeprod/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=latestReleased&Rendition=primary&dDocName=PROD082119,XLSX,yes,"yes (state, county, district and school per page text)",expected,expected,expected,"Page: files 'include summary performance ... at the state, county, district, and school level by test, year, public/nonpublic, subject, and grade'. MDE user-guide excerpt (search result): 'If you are seeking data by student group, the TAB file (instead of the XLSX file) may be more appropriate', implying student-group rows. User guide not readable (bot check); files not opened",Does Not Meet / Partially Meets / Meets / Exceeds the Standards,Meets + Exceeds,not verified (Assessment Files User Guide behind a Radware bot check),MCA-III Mathematics grade 11 (with MTAS),MCA-III Reading grade 10 (with MTAS),"10 (reading), 11 (math)",none found for reading and math (2025 science moved to a new MCA/Alt MCA),https://pub.education.mn.gov/MDEAnalytics/DataTopic.jsp?TOPICID=1 (file list shows '2025 Public Science MCA ALTMCA Results') ; https://education.mn.gov/MDE/dse/test/mn/,probable (student-group rows to confirm),"Pick Test Name 'All Standards-Based (MCA/MTAS/ALTMCA)', Year, 'List files'. pub.education.mn.gov and education.mn.gov serve a CAPTCHA to scripted requests; the list was read in Chrome. Files combine MCA and MTAS; separate MCA-only files are also listed."
MN,2023-24,2024,https://pub.education.mn.gov/MDEAnalytics/DataTopic.jsp?TOPICID=1 (Data Center > Data Reports and Analytics > Assessment Files),Assessment Files > Test 'All Standards-Based (MCA/MTAS/ALTMCA)' > Year 2024 > List files: '2024 Public Math MCA MTAS Results' https://education.mn.gov/mdeprod/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=latestReleased&Rendition=primary&dDocName=PROD084808 ; '2024 Public Reading MCA MTAS Results' https://education.mn.gov/mdeprod/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=latestReleased&Rendition=primary&dDocName=PROD084805,XLSX,yes,"yes (state, county, district and school per page text)",expected,expected,expected,"Page: files 'include summary performance ... at the state, county, district, and school level by test, year, public/nonpublic, subject, and grade'. MDE user-guide excerpt (search result): 'If you are seeking data by student group, the TAB file (instead of the XLSX file) may be more appropriate', implying student-group rows. User guide not readable (bot check); files not opened",Does Not Meet / Partially Meets / Meets / Exceeds the Standards,Meets + Exceeds,not verified (Assessment Files User Guide behind a Radware bot check),MCA-III Mathematics grade 11 (with MTAS),MCA-III Reading grade 10 (with MTAS),"10 (reading), 11 (math)",none found for reading and math (2025 science moved to a new MCA/Alt MCA),https://pub.education.mn.gov/MDEAnalytics/DataTopic.jsp?TOPICID=1 (file list shows '2025 Public Science MCA ALTMCA Results') ; https://education.mn.gov/MDE/dse/test/mn/,probable (student-group rows to confirm),"Pick Test Name 'All Standards-Based (MCA/MTAS/ALTMCA)', Year, 'List files'. pub.education.mn.gov and education.mn.gov serve a CAPTCHA to scripted requests; the list was read in Chrome. Files combine MCA and MTAS; separate MCA-only files are also listed."
MN,2024-25,2025,https://pub.education.mn.gov/MDEAnalytics/DataTopic.jsp?TOPICID=1 (Data Center > Data Reports and Analytics > Assessment Files),Assessment Files > Test 'All Standards-Based (MCA/MTAS/ALTMCA)' > Year 2025 > List files: '2025 Public Math MCA MTAS Results' https://education.mn.gov/mdeprod/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=latestReleased&Rendition=primary&dDocName=PROD087031 ; '2025 Public Reading MCA MTAS Results' https://education.mn.gov/mdeprod/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=latestReleased&Rendition=primary&dDocName=PROD087032,XLSX,yes,"yes (state, county, district and school per page text)",expected,expected,expected,"Page: files 'include summary performance ... at the state, county, district, and school level by test, year, public/nonpublic, subject, and grade'. MDE user-guide excerpt (search result): 'If you are seeking data by student group, the TAB file (instead of the XLSX file) may be more appropriate', implying student-group rows. User guide not readable (bot check); files not opened",Does Not Meet / Partially Meets / Meets / Exceeds the Standards,Meets + Exceeds,not verified (Assessment Files User Guide behind a Radware bot check),MCA-III Mathematics grade 11 (with MTAS),MCA-III Reading grade 10 (with MTAS),"10 (reading), 11 (math)",none found for reading and math (2025 science moved to a new MCA/Alt MCA),https://pub.education.mn.gov/MDEAnalytics/DataTopic.jsp?TOPICID=1 (file list shows '2025 Public Science MCA ALTMCA Results') ; https://education.mn.gov/MDE/dse/test/mn/,probable (student-group rows to confirm),"Pick Test Name 'All Standards-Based (MCA/MTAS/ALTMCA)', Year, 'List files'. pub.education.mn.gov and education.mn.gov serve a CAPTCHA to scripted requests; the list was read in Chrome. Files combine MCA and MTAS; separate MCA-only files are also listed."
MS,2021-22,2022,https://mdek12.org/publicreporting/2021-22/,'2021-22 MAAP English Language Arts and Mathematics Results': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2022/2022_maap_media_files_ela_math_1.xlsx ; 'Gap Analysis Report 2022': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2022/gap_analysis_report_2022.xlsx,XLSX,"yes (media file: results by district/school; gap analysis: district x subgroup, grades pooled)",yes,"gap report only, grades pooled","gap report only, grades pooled","gap report only, grades pooled","SBE item Nov 7, 2024 (2023-24 Gap Analysis): gaps 'calculated using student achievement at proficient and above for both the state and district level', disaggregated for major racial and ethnic groups; district tables are by subject (Mathematics, ELA) with no grade or course split, so Algebra I and English II are pooled with grades 3-8. Media file layout not viewed (mdek12.org rejects non-browser requests); no HS subgroup file listed",MAAP Levels 1-5: Minimal / Basic / Passing / Proficient / Advanced,Level 4 + Level 5 (proficient and above),Gap analysis: '*n counts < 10 are suppressed'; media file not checked,MAAP Algebra I EOC,MAAP English II EOC,course-based EOC,none found,https://mdek12.org/wp-content/uploads/sites/29/2024/11/Tab-02-ODSP-MAAP-Achievement-Gap-Results.pdf ; https://mdek12.org/publicreporting/2023-24/,no (no HS-specific district x race file; gap analysis pools grades),"Mississippi Succeeds Report Card (https://msrc.mdek12.org) shows per-entity subgroup results (interactive, not checked for export)."
MS,2022-23,2023,https://mdek12.org/publicreporting/2022-23/,'2022-23 MAAP English Language Arts and Mathematics Results': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2023/2023_maap_media_files_ela_math_8.14.23.xlsx ; 'Gap Analysis Report 2023': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2023/gap_analysis_report_2023.xlsx,XLSX,"yes (media file: results by district/school; gap analysis: district x subgroup, grades pooled)",yes,"gap report only, grades pooled","gap report only, grades pooled","gap report only, grades pooled","SBE item Nov 7, 2024 (2023-24 Gap Analysis): gaps 'calculated using student achievement at proficient and above for both the state and district level', disaggregated for major racial and ethnic groups; district tables are by subject (Mathematics, ELA) with no grade or course split, so Algebra I and English II are pooled with grades 3-8. Media file layout not viewed (mdek12.org rejects non-browser requests); no HS subgroup file listed",MAAP Levels 1-5: Minimal / Basic / Passing / Proficient / Advanced,Level 4 + Level 5 (proficient and above),Gap analysis: '*n counts < 10 are suppressed'; media file not checked,MAAP Algebra I EOC,MAAP English II EOC,course-based EOC,none found,https://mdek12.org/wp-content/uploads/sites/29/2024/11/Tab-02-ODSP-MAAP-Achievement-Gap-Results.pdf ; https://mdek12.org/publicreporting/2023-24/,no (no HS-specific district x race file; gap analysis pools grades),"Mississippi Succeeds Report Card (https://msrc.mdek12.org) shows per-entity subgroup results (interactive, not checked for export)."
MS,2023-24,2024,https://mdek12.org/publicreporting/2023-24/,'2023-24 MAAP English Language Arts and Mathematics Results': https://www.mdek12.org/sites/default/files/Offices/MDE/OEA/OPR/2024/2024_maap_media_files_ela_math_8.22.24_81.xlsx ; 'Gap Analysis Report 2024': https://mdek12.org/wp-content/uploads/sites/33/2024/11/gap_analysis_report_2024.xlsx,XLSX,"yes (media file: results by district/school; gap analysis: district x subgroup, grades pooled)",yes,"gap report only, grades pooled","gap report only, grades pooled","gap report only, grades pooled","SBE item Nov 7, 2024 (2023-24 Gap Analysis): gaps 'calculated using student achievement at proficient and above for both the state and district level', disaggregated for major racial and ethnic groups; district tables are by subject (Mathematics, ELA) with no grade or course split, so Algebra I and English II are pooled with grades 3-8. Media file layout not viewed (mdek12.org rejects non-browser requests); no HS subgroup file listed",MAAP Levels 1-5: Minimal / Basic / Passing / Proficient / Advanced,Level 4 + Level 5 (proficient and above),Gap analysis: '*n counts < 10 are suppressed'; media file not checked,MAAP Algebra I EOC,MAAP English II EOC,course-based EOC,none found,https://mdek12.org/wp-content/uploads/sites/29/2024/11/Tab-02-ODSP-MAAP-Achievement-Gap-Results.pdf ; https://mdek12.org/publicreporting/2023-24/,no (no HS-specific district x race file; gap analysis pools grades),"Mississippi Succeeds Report Card (https://msrc.mdek12.org) shows per-entity subgroup results (interactive, not checked for export)."
MS,2024-25,2025,https://mdek12.org/publicreporting/2024-25/,'2024-25 MAAP English Language Arts and Mathematics Results': https://mdek12.org/wp-content/uploads/sites/33/2025/08/2025_maap_mediafile_ELA_MATH.xlsx ; 'Gap Analysis Report 2025': https://mdek12.org/wp-content/uploads/sites/33/2025/11/gap_analysis_report_2025.xlsx,XLSX,"yes (media file: results by district/school; gap analysis: district x subgroup, grades pooled)",yes,"gap report only, grades pooled","gap report only, grades pooled","gap report only, grades pooled","SBE item Nov 7, 2024 (2023-24 Gap Analysis): gaps 'calculated using student achievement at proficient and above for both the state and district level', disaggregated for major racial and ethnic groups; district tables are by subject (Mathematics, ELA) with no grade or course split, so Algebra I and English II are pooled with grades 3-8. Media file layout not viewed (mdek12.org rejects non-browser requests); no HS subgroup file listed",MAAP Levels 1-5: Minimal / Basic / Passing / Proficient / Advanced,Level 4 + Level 5 (proficient and above),Gap analysis: '*n counts < 10 are suppressed'; media file not checked,MAAP Algebra I EOC,MAAP English II EOC,course-based EOC,none found,https://mdek12.org/wp-content/uploads/sites/29/2024/11/Tab-02-ODSP-MAAP-Achievement-Gap-Results.pdf ; https://mdek12.org/publicreporting/2023-24/,no (no HS-specific district x race file; gap analysis pools grades),"Mississippi Succeeds Report Card (https://msrc.mdek12.org) shows per-entity subgroup results (interactive, not checked for export)."
MO,2021-22,2022,https://apps.dese.mo.gov/MCDS/home.aspx?categoryid=2&view=2,MCDS > State Assessment > 'District -- content area and grade all and disag 2022': https://apps.dese.mo.gov/MCDS/FileDownloadWebHandler.ashx?filename=c93b12dd-645aDistrict%20--%20content%20area%20and%20grade%20all%20and%20disag%202022.xlsx,XLSX,yes,yes (district file; state and school versions also posted),expected,expected,expected,"File title 'District - content area and grade all and disag' ('includes disaggregated data'). 2024 MAP Data Download Supporting Documentation, Performance Level layout: CATEGORY (disaggregate groupings incl. race) and TYPE (breakdown); race codes 3 = Black (not Hispanic), 4 = Hispanic, 5 = White (not Hispanic). Type labels in the file not viewed",Below Basic / Basic / Proficient / Advanced; TOP_TWO_LEVELS_PCT,Proficient + Advanced,not verified for these files (MCDS data request form: cells with 5 or fewer students suppressed),MAP Algebra I EOC (GRADE_LEVEL A1; Algebra II and Geometry also coded),MAP English II EOC (E2; English I also coded),course-based EOC,none found,https://apps.dese.mo.gov/MCDS/FileDownloadWebHandler.ashx?filename=b5a8c206-07062024_MAP_Data_Download_Supporting-Documentation.xlsx ; https://apps.dese.mo.gov/MCDS/home.aspx?categoryid=2&view=2,yes (race labels to confirm),The 'content area all' versions pool grades 3-8 with the EOC; use the 'content area and grade' files. MCDS also offers a 'Performance Level Report - Public' (2022-25) report.
